discount_id,product_id,discount_percentage,start_date,end_date,day_of_week,campaign_name
1076,2153,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1077,2154,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1078,2154,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1079,130,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1080,130,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1081,2721,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1082,2721,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1083,132,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1084,132,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1085,2589,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1086,2589,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1087,2720,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1088,2720,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1089,1697,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1090,1697,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1091,2691,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1092,2691,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1093,626,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1094,626,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1095,620,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1096,620,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1097,2766,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1098,2766,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1099,2870,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1100,2870,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1101,3110,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1102,3110,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1103,1889,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1104,1889,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1105,401,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1106,401,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1107,186,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1108,186,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1109,3115,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1110,3115,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1111,815,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1112,815,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1113,879,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1114,879,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1115,628,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1116,628,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1117,3405,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1118,3405,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1119,3624,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1120,3624,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1121,2663,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1122,2663,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1123,2583,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1124,2583,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1125,2664,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1126,2664,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1127,3168,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1128,3168,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1129,3169,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1130,3169,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1131,3165,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1132,3165,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1133,619,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1134,619,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1135,571,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1136,571,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1137,7,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1138,7,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1139,3395,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1140,3395,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1141,1692,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1142,1692,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1143,1694,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1144,1694,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1145,1690,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1146,1690,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1147,1691,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1148,1691,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1149,1693,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1150,1693,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1151,1695,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1152,1695,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1153,2087,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1154,2087,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1155,3839,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1156,3839,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1157,2913,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1158,2913,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1159,53,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1160,53,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1161,2350,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1162,2350,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1163,1425,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1164,1425,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1165,593,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1166,593,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1167,592,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1168,592,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1169,459,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1170,459,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1171,2612,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1172,2612,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1173,3585,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1174,3585,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1175,3220,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1176,3220,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1177,3354,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1178,3354,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1179,1840,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1180,1840,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1181,1415,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1182,1415,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1183,371,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1184,371,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1185,3209,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1186,3209,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1187,2919,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1188,2919,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1189,3382,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1190,3382,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1191,3537,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1192,3537,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1193,2495,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1194,2495,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1195,892,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1196,892,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1197,2517,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1198,2517,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1199,2614,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1200,2614,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1201,461,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1202,461,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1203,2542,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1204,2542,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1205,2838,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1206,2838,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1207,2940,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1208,2940,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1209,2344,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1210,2344,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1211,3524,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1212,3524,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1213,763,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1214,763,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1215,2199,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1216,2199,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1217,743,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1218,743,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1219,3100,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1220,3100,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1221,781,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1222,781,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1223,3833,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1224,3833,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1225,73,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1226,73,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1227,2515,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1228,2515,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1229,1189,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1230,1189,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1231,1920,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1232,1920,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1233,381,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1234,381,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1235,767,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1236,767,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1237,2977,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1238,2977,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1239,3541,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1240,3541,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1241,1624,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1242,1624,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1243,890,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1244,890,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1245,891,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1246,891,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1247,1562,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1248,1562,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1249,1138,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1250,1138,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1251,1651,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1252,1651,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1253,200,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1254,200,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1255,1173,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1256,1173,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1257,10,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1258,10,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1259,8,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1260,8,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1261,460,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1262,460,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1263,3681,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1264,3681,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1265,2083,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1266,2083,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1267,366,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1268,366,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1269,2811,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1270,2811,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1271,1765,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1272,1765,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1273,2197,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1274,2197,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1275,35,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1276,35,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1277,210,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1278,210,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1279,1838,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1280,1838,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1281,709,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1282,709,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1283,2317,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1284,2317,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1285,634,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1286,634,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1287,1759,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1288,1759,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1289,2353,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1290,2353,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1291,2070,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1292,2070,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1293,2800,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1294,2800,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1295,720,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1296,720,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1297,3581,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1298,3581,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1299,2056,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1300,2056,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1301,2410,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1302,2410,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1303,2068,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1304,2068,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1305,2476,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1306,2476,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1307,3919,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1308,3919,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1309,726,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1310,726,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1311,727,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1312,727,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1313,578,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1314,578,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1315,3909,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1316,3909,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1317,1531,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1318,1531,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1319,3504,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1320,3504,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1321,3224,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1322,3224,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1323,2142,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1324,2142,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1325,3887,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1326,3887,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1327,1481,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1328,1481,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1329,1480,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1330,1480,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1331,2106,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1332,2106,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1333,3821,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1334,3821,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1335,3249,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1336,3249,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1337,3763,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1338,3763,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1339,3516,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1340,3516,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1341,2242,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1342,2242,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1343,3357,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1344,3357,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1345,3727,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1346,3727,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1347,3302,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1348,3302,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1349,2938,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1350,2938,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1351,1454,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1352,1454,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1353,1438,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1354,1438,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1355,328,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1356,328,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1357,3980,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1358,3980,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1359,2856,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1360,2856,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1361,3960,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1362,3960,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1363,1210,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1364,1210,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1365,820,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1366,820,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1367,352,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1368,352,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1369,1059,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1370,1059,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1371,524,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1372,524,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1373,1585,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1374,1585,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1375,2667,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1376,2667,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1377,2670,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1378,2670,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1379,2120,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1380,2120,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1381,2117,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1382,2117,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1383,2121,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1384,2121,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1385,3920,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1386,3920,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1387,2339,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1388,2339,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1389,633,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1390,633,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1391,512,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1392,512,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1393,2338,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1394,2338,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1395,2343,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1396,2343,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1397,2335,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1398,2335,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1399,2322,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1400,2322,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1401,2324,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1402,2324,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1403,2336,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
1404,2336,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
1405,1881,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
